s_date,time,receipt_no,member_code,member_type,product_code,unit,quan,price,netextvat,nettotal,r_vatamt,unitcost,totalcost
09 10 2020,15:03:58,69620,10671,2,8.85E+12,PK,5,115,537.38,575,37.62,83.4607,417.3
09 10 2020,15:04:07,69620,10671,2,8.86E+12,PK,3,80,240,240,0,69,207
09 10 2020,15:04:44,69620,10671,2,8.86E+12,PK,1,160,160,160,0,109,109
09 10 2020,15:11:16,69621,10658,2,8.86E+12,KG,10,125,1250,1250,0,106,1060
09 10 2020,15:11:20,69621,10658,2,3.01E+12,KG,5,125,625,625,0,95,475
09 10 2020,15:11:27,69621,10658,2,8.86E+12,PK,3,45,135,135,0,35,105
09 10 2020,15:11:30,69621,10658,2,8.86E+12,PK,3,80,240,240,0,69,207
09 10 2020,15:13:09,69622,,,8.86E+12,PK,3.71,140,519.5,519.5,0,102,378.42
09 10 2020,15:14:49,69623,10657,2,8.86E+12,PK,50,50,2500,2500,0,30,1500
09 10 2020,15:15:52,69624,,,8.86E+12,PK,1,515,515,515,0,384,384
09 10 2020,15:17:19,69625,10593,2,1.83E+12,KG,5.02,90,451.75,451.75,0,81.6142,409.7
09 10 2020,15:17:19,69625,10593,2,8.86E+12,PK,1,125,125,125,0,98,98
09 10 2020,15:18:18,69626,10633,2,8.86E+12,PK,14.34,68,975,975,0,61,874.74
09 10 2020,15:19:32,69627,10596,2,1.83E+12,KG,4.94,90,444.5,444.5,0,81.6142,403.17
09 10 2020,15:21:52,69628,,,8.86E+12,PK,1,95,95,95,0,79.5,79.5
09 10 2020,15:31:38,69629,10651,2,8.86E+12,PK,5,120,600,600,0,98,490
09 10 2020,15:43:27,69630,,,8.86E+12,KG,1,140,130.84,140,9.16,117,117
09 10 2020,15:57:11,69631,,,8.86E+12,PK,1,89,89,89,0,79.5,79.5
09 10 2020,16:03:44,69632,10663,1,8.86E+12,PK,30,80,2400,2400,0,69,2070
09 10 2020,16:06:20,69633,,,8.86E+12,PK,1,500,500,500,0,383.9986,384
09 10 2020,16:24:20,69634,,,8.86E+12,KG,1,135,135,135,0,106,106
09 10 2020,16:24:24,69634,,,8.86E+12,PK,2,75,150,150,0,42,84
09 10 2020,16:24:30,69634,,,8.86E+12,PK,1,130,130,130,0,89.8292,89.83
09 10 2020,16:24:40,69634,,,8.86E+12,PK,1,104,104,104,0,79.5,79.5
09 10 2020,16:25:16,69635,,,8.85E+12,KG,1,195,182.24,195,12.76,142.06,142.06
09 10 2020,16:27:55,69636,10605,4,8.86E+12,PK,18,70,1260,1260,0,42,756
09 10 2020,16:57:16,69637,,,8.86E+12,PK,1,89,89,89,0,79.5,79.5
09 10 2020,17:12:08,69638,,,8.86E+12,PK,3,125,375,375,0,98,294
09 10 2020,17:19:13,69639,,,8.86E+12,PK,1,125,125,125,0,85.0652,85.07
09 10 2020,17:19:17,69639,,,8.86E+12,PK,1,150,150,150,0,106,106
09 10 2020,18:10:46,69640,,,8.85E+12,PK,1,120,112.15,120,7.85,83.4607,83.46
10 10 2020,08:27:40,69641,10563,1,8.86E+12,PK,10,50,500,500,0,30,300
10 10 2020,08:39:19,69642,,,8.86E+12,KG,1,140,130.84,140,9.16,117,117
10 10 2020,08:40:59,69643,,,8.86E+12,KG,1,170,170,170,0,109,109
10 10 2020,08:50:56,69644,10581,2,8.86E+12,PK,15,48,720,720,0,29,435
10 10 2020,08:51:01,69644,10581,2,8.86E+12,PK,5,130,650,650,0,92,460
10 10 2020,08:51:04,69644,10581,2,8.86E+12,PK,1,500,500,500,0,383.9993,384
10 10 2020,08:52:31,69645,10589,2,8.86E+12,PK,10,50,500,500,0,30,300
10 10 2020,08:54:49,69646,10665,2,8.86E+12,PK,5,50,250,250,0,30,150
10 10 2020,08:56:39,69647,10653,2,8.86E+12,KG,5,165,825,825,0,109,545
10 10 2020,08:58:39,69648,10660,2,8.86E+12,PK,15,50,750,750,0,30,450
10 10 2020,08:58:46,69648,10660,2,8.86E+12,PK,1,75,75,75,0,42.8835,42.88
10 10 2020,08:58:48,69648,10660,2,8.86E+12,PK,1,70,70,70,0,53.5309,53.53
10 10 2020,08:58:51,69648,10660,2,8.86E+12,PK,1,89,89,89,0,79.5,79.5
10 10 2020,08:59:48,69649,,,8.86E+12,PK,1,95,95,95,0,79.5,79.5
10 10 2020,09:17:35,69650,10564,1,8.86E+12,KG,20,32,640,640,0,21.5,430
10 10 2020,09:22:00,69651,10667,1,8.86E+12,PK,5,130,650,650,0,96,480
10 10 2020,09:36:48,69652,,,3.99E+12,KG,69.1,85,5873.5,5873.5,0,64,4422.4
10 10 2020,09:43:29,69653,,,8.86E+12,PK,1,101,101,101,0,79.4958,79.5
10 10 2020,09:43:34,69653,,,8.86E+12,PK,1,135,135,135,0,92,92
10 10 2020,09:45:37,69654,11510,2,8.86E+12,PK,12,120,1440,1440,0,98,1176
10 10 2020,09:49:08,69655,10669,2,3.99E+12,KG,20,72,1440,1440,0,61,1220
10 10 2020,09:50:42,69655,10669,2,8.86E+12,PK,1,470,470,470,0,383.9992,384
10 10 2020,09:54:26,69656,10654,2,8.86E+12,PK,9.43,135,1273,1273,0,102,961.86
10 10 2020,09:54:37,69656,10654,2,8.86E+12,PK,5.39,175,943.25,943.25,0,132,711.48
10 10 2020,09:59:58,69657,10505,2,8.86E+12,PK,110,50,5500,5500,0,30,3300
10 10 2020,10:00:06,69657,10505,2,8.86E+12,PK,90,110,9900,9900,0,92,8280
10 10 2020,10:00:10,69657,10505,2,8.86E+12,PK,3,425,1275,1275,0,383.9995,1152
10 10 2020,10:01:39,69658,10504,2,8.86E+12,PK,10,50,500,500,0,30,300
10 10 2020,10:01:45,69658,10504,2,8.86E+12,PK,3,455,1365,1365,0,383.9992,1152
10 10 2020,10:01:52,69658,10504,2,8.86E+12,PK,10,130,1300,1300,0,92,920
10 10 2020,10:02:02,69658,10504,2,8.86E+12,PK,12.99,195,2533,2533,0,150,1948.5
10 10 2020,10:02:10,69658,10504,2,8.86E+12,PK,8,150,1200,1200,0,104,832
10 10 2020,10:02:18,69658,10504,2,8.85E+12,KG,5,185,864.49,925,60.51,142.06,710.3
10 10 2020,10:03:37,69659,,,8.86E+12,PK,10,150,1500,1500,0,104,1040
10 10 2020,10:05:07,69660,10573,2,8.86E+12,PK,3.25,130,422.5,422.5,0,102,331.5
10 10 2020,10:06:29,69661,10680,2,8.86E+12,PK,5,150,750,750,0,104,520
10 10 2020,10:06:30,69661,10680,2,8.86E+12,PK,5,120,600,600,0,98,490
10 10 2020,10:06:33,69661,10680,2,8.86E+12,PK,3,80,240,240,0,69,207
10 10 2020,10:07:44,69662,10591,2,8.86E+12,PK,30,15,450,450,0,7.1114,213.34
10 10 2020,10:08:36,69663,10629,2,8.86E+12,KG,20,32,640,640,0,21.5,430
10 10 2020,10:08:42,69663,10629,2,8.86E+12,PK,20,15,300,300,0,7.1114,142.23
10 10 2020,10:08:47,69663,10629,2,8.86E+12,PK,5,130,650,650,0,89.3889,446.94
10 10 2020,10:08:50,69663,10629,2,8.86E+12,PK,1,470,470,470,0,383.9992,384
10 10 2020,10:08:58,69663,10629,2,8.86E+12,PK,1,545,545,545,0,384,384
10 10 2020,10:10:38,69664,10575,2,8.85E+12,PK,1,120,112.15,120,7.85,83.4605,83.46
10 10 2020,10:10:42,69664,10575,2,8.85E+12,PK,1,135,126.17,135,8.83,91.8901,91.89
10 10 2020,10:10:45,69664,10575,2,8.86E+12,PK,2,70,140,140,0,53.5309,107.06
10 10 2020,10:12:12,69665,10519,2,8.86E+12,PK,2,500,1000,1000,0,383.9993,768
10 10 2020,10:12:12,69665,10519,2,8.86E+12,PK,5,120,600,600,0,98,490
10 10 2020,10:12:15,69665,10519,2,8.86E+12,PK,5,150,750,750,0,104,520
10 10 2020,10:12:20,69665,10519,2,8.85E+12,KG,2,195,364.49,390,25.51,142.06,284.12
10 10 2020,10:17:28,69666,10619,2,8.86E+12,KG,2,135,270,270,0,106,212
10 10 2020,10:17:28,69666,10619,2,8.86E+12,PK,2,125,250,250,0,98,196
10 10 2020,10:17:34,69666,10619,2,8.86E+12,PK,2,70,140,140,0,44.8686,89.74
10 10 2020,10:19:15,69667,10573,2,8.86E+12,PK,7.19,130,934.75,934.75,0,102,733.38
10 10 2020,10:19:21,69667,10573,2,8.86E+12,PK,7,115,805,805,0,92,644
10 10 2020,10:20:24,69668,10550,2,8.86E+12,KG,60.3,68,4100.5,4100.5,0,55,3316.5
10 10 2020,10:20:31,69668,10550,2,8.86E+12,PK,10,25,250,250,0,14,140
10 10 2020,10:21:29,69669,10561,1,8.86E+12,PK,2,125,250,250,0,98,196
10 10 2020,10:21:30,69669,10561,1,8.86E+12,PK,1,135,135,135,0,92,92
10 10 2020,10:21:42,69669,10561,1,8.86E+12,KG,1,225,210.28,225,14.72,168.225,168.23
10 10 2020,10:22:57,69670,10584,2,8.86E+12,PK,18.48,68,1256.75,1256.75,0,61,1127.28
10 10 2020,10:23:02,69670,10584,2,8.86E+12,PK,2,130,260,260,0,89.3889,178.78
10 10 2020,10:24:44,69671,10595,2,8.86E+12,PK,60,50,3000,3000,0,30,1800
10 10 2020,10:26:18,69672,,,8.86E+12,PK,6,75,450,450,0,42.8835,257.3
10 10 2020,10:27:18,69673,10590,2,8.86E+12,PK,40,50,2000,2000,0,30,1200
10 10 2020,10:27:23,69673,10590,2,8.86E+12,ก้อน,10,4,40,40,0,2.12,21.2
10 10 2020,10:27:33,69673,10590,2,8.86E+12,PK,9.33,68,634.5,634.5,0,61,569.13
10 10 2020,10:27:39,69673,10590,2,8.86E+12,PK,8,120,960,960,0,98,784
10 10 2020,10:27:46,69673,10590,2,8.86E+12,PK,4,80,320,320,0,69,276
10 10 2020,10:27:53,69673,10590,2,8.86E+12,PK,2,130,260,260,0,89.3889,178.78
10 10 2020,10:28:03,69673,10590,2,1.83E+12,KG,6.93,90,623.75,623.75,0,81.2928,563.36
10 10 2020,10:34:29,69674,10666,1,8.86E+12,PK,6.17,130,802,802,0,106,654.02
10 10 2020,10:34:33,69674,10666,1,8.86E+12,PK,1,104,104,104,0,79.5,79.5
10 10 2020,11:11:16,69675,10668,1,8.86E+12,PK,6,80,480,480,0,69,414
10 10 2020,11:31:59,69676,10603,4,2.99E+12,PK,70,111,7770,7770,0,73.5,5145
10 10 2020,11:31:59,69676,10603,4,2.99E+12,PK,30,99,2970,2970,0,73.5,2205
10 10 2020,11:31:59,69676,10603,4,2.99E+12,PK,100,90,9000,9000,0,73.5,7350
10 10 2020,11:32:00,69676,10603,4,2.99E+12,PK,100,87,8700,8700,0,73.5,7350
10 10 2020,11:32:01,69676,10603,4,2.99E+12,PK,100,84,8400,8400,0,73.5,7350
10 10 2020,11:33:59,69677,10618,2,2.99E+12,PK,10,111,1110,1110,0,73.5,735
10 10 2020,11:33:59,69677,10618,2,2.99E+12,PK,20,102,2040,2040,0,73.5,1470
10 10 2020,11:33:59,69677,10618,2,2.99E+12,PK,100,90,9000,9000,0,73.5,7350
10 10 2020,11:34:01,69677,10618,2,2.99E+12,PK,80,87,6960,6960,0,73.5,5880
10 10 2020,11:34:03,69677,10618,2,2.99E+12,PK,70,84,5880,5880,0,73.5,5145
10 10 2020,11:38:26,69678,10548,2,2.99E+12,PK,20,102,2040,2040,0,73.5,1470
10 10 2020,11:38:28,69678,10548,2,2.99E+12,PK,50,90,4500,4500,0,73.5,3675
10 10 2020,11:38:30,69678,10548,2,2.99E+12,PK,30,90,2700,2700,0,73.5,2205
10 10 2020,11:38:32,69678,10548,2,2.99E+12,PK,40,84,3360,3360,0,73.5,2940
10 10 2020,11:41:17,69679,,,8.85E+12,PK,1,120,112.15,120,7.85,83.4605,83.46
10 10 2020,11:41:42,69680,,,8.86E+12,PK,1,44,44,44,0,28.485,28.49
10 10 2020,11:43:00,69681,10658,2,8.86E+12,KG,5,130,650,650,0,106,530
10 10 2020,11:43:16,69681,10658,2,3.01E+12,KG,5,125,625,625,0,95,475
10 10 2020,11:44:06,69682,,,2.99E+12,PK,20,111,2220,2220,0,73.5,1470
10 10 2020,11:44:09,69682,,,2.99E+12,PK,40,93,3720,3720,0,73.5,2940
10 10 2020,11:44:11,69682,,,2.99E+12,PK,20,90,1800,1800,0,73.5,1470
10 10 2020,11:45:39,69683,10667,1,2.99E+12,PK,10,111,1110,1110,0,73.5,735
10 10 2020,11:45:39,69683,10667,1,2.99E+12,PK,5,102,510,510,0,73.5,367.5
10 10 2020,11:45:39,69683,10667,1,2.99E+12,PK,10,93,930,930,0,73.5,735
10 10 2020,11:45:39,69683,10667,1,2.99E+12,PK,15,90,1350,1350,0,73.5,1102.5
10 10 2020,11:46:42,69683,10667,1,2.99E+12,PK,10,87,870,870,0,73.5,735
10 10 2020,11:48:02,69684,10518,4,2.99E+12,PK,15,111,1665,1665,0,73.5,1102.5
10 10 2020,11:48:06,69684,10518,4,2.99E+12,PK,15,102,1530,1530,0,73.5,1102.5
10 10 2020,11:48:09,69684,10518,4,2.99E+12,PK,15,93,1395,1395,0,73.5,1102.5
10 10 2020,11:48:14,69684,10518,4,2.99E+12,PK,15,90,1350,1350,0,73.5,1102.5
10 10 2020,11:48:18,69684,10518,4,2.99E+12,PK,15,87,1305,1305,0,73.5,1102.5
10 10 2020,11:49:41,69685,,,2.99E+12,PK,20,102,2040,2040,0,73.5,1470
10 10 2020,11:49:46,69685,,,2.99E+12,PK,20,93,1860,1860,0,73.5,1470
10 10 2020,11:49:49,69685,,,2.99E+12,PK,20,87,1740,1740,0,73.5,1470
10 10 2020,11:50:59,69686,10614,2,2.99E+12,PK,10,111,1110,1110,0,73.5,735
10 10 2020,11:51:03,69686,10614,2,2.99E+12,PK,10,102,1020,1020,0,73.5,735
10 10 2020,11:51:06,69686,10614,2,2.99E+12,PK,10,93,930,930,0,73.5,735
10 10 2020,11:51:10,69686,10614,2,2.99E+12,PK,10,90,900,900,0,73.5,735
10 10 2020,11:51:13,69686,10614,2,2.99E+12,PK,10,87,870,870,0,73.5,735
10 10 2020,11:52:05,69687,,,2.99E+12,PK,20,87,1740,1740,0,73.5,1470
10 10 2020,11:53:09,69688,,,2.99E+12,PK,10,111,1110,1110,0,73.5,735
10 10 2020,11:53:13,69688,,,2.99E+12,PK,10,102,1020,1020,0,73.5,735
10 10 2020,11:53:18,69688,,,2.99E+12,PK,10,87,870,870,0,73.5,735
10 10 2020,11:55:45,69689,10661,2,8.86E+12,KG,17.24,68,1172.25,1172.25,0,55,948.2
10 10 2020,11:55:49,69689,10661,2,8.86E+12,PK,1,75,75,75,0,42,42
10 10 2020,12:00:33,69690,10638,1,8.86E+12,PK,10,25,250,250,0,14,140
10 10 2020,12:14:54,69691,,,8.86E+12,PK,1,135,135,135,0,92,92
10 10 2020,12:14:55,69691,,,8.86E+12,PK,1,95,95,95,0,69,69
10 10 2020,12:15:01,69691,,,8.86E+12,ก้อน,5,4,20,20,0,2.12,10.6
10 10 2020,12:17:12,69692,,,8.86E+12,PK,1,89,89,89,0,79.5,79.5
10 10 2020,12:17:16,69692,,,8.85E+12,PK,1,120,112.15,120,7.85,83.4605,83.46
10 10 2020,12:22:12,69693,10583,2,8.86E+12,PK,20.3,68,1380.5,1380.5,0,61,1238.3
10 10 2020,12:52:31,69694,10648,1,8.86E+12,PK,1,104,104,104,0,79.5,79.5
10 10 2020,12:52:31,69694,10648,1,8.86E+12,PK,1,68,68,68,0,47.0441,47.04
10 10 2020,12:52:35,69694,10648,1,8.85E+12,PK,1,75,70.09,75,4.91,52.0973,52.1
10 10 2020,12:54:22,69694,10648,1,8.86E+12,PK,2,25,46.73,50,3.27,16,32
10 10 2020,12:57:05,69695,10675,1,8.85E+12,PK,5,145,677.57,725,47.43,113.6467,568.23
10 10 2020,12:59:47,69696,,,8.85E+12,KG,1,195,182.24,195,12.76,142.06,142.06
10 10 2020,12:59:52,69696,,,8.86E+12,KG,1,130,121.5,130,8.5,96.26,96.26
10 10 2020,13:17:45,69697,10579,2,3.01E+12,KG,35,120,4200,4200,0,95,3325
10 10 2020,13:47:51,69698,10650,2,3.01E+12,KG,20,120,2400,2400,0,95,1900
10 10 2020,13:48:08,69698,10650,2,8.86E+12,KG,20,150,3000,3000,0,92,1840
10 10 2020,13:48:12,69698,10650,2,8.86E+12,KG,20,160,3200,3200,0,109,2180
10 10 2020,13:48:19,69698,10650,2,8.86E+12,PK,10,45,450,450,0,35,350
10 10 2020,13:50:59,69699,10610,2,8.86E+12,KG,80,32,2560,2560,0,21.5,1720
10 10 2020,13:52:06,69700,10587,2,8.86E+12,KG,5,130,650,650,0,106,530
10 10 2020,13:53:34,69701,10596,2,1.83E+12,KG,11.96,90,1076.5,1076.5,0,81.2928,972.26
10 10 2020,13:54:54,69702,10593,2,1.83E+12,KG,2.74,90,246.5,246.5,0,80.3202,220.08
10 10 2020,13:54:55,69702,10593,2,8.86E+12,PK,1,120,120,120,0,92,92
10 10 2020,13:55:05,69702,10593,2,8.86E+12,PK,4.14,68,281.5,281.5,0,55,227.7
10 10 2020,13:56:22,69703,12420,2,8.86E+12,PK,81.42,130,10584.5,10584.5,0,106,8630.52
10 10 2020,13:56:24,69703,12420,2,8.86E+12,PK,10,80,800,800,0,69,690
10 10 2020,13:56:28,69703,12420,2,8.86E+12,PK,3,455,1365,1365,0,383.9992,1152
10 10 2020,13:56:35,69703,12420,2,8.86E+12,KG,10,150,1500,1500,0,92,920
10 10 2020,14:11:11,69704,17058,2,8.86E+12,KG,10,150,1500,1500,0,92,920
10 10 2020,14:11:14,69704,17058,2,8.86E+12,KG,10,165,1650,1650,0,109,1090
10 10 2020,14:11:17,69704,17058,2,8.86E+12,PK,5,155,775,775,0,109,545
10 10 2020,14:13:57,69705,,,8.86E+12,PK,1,440,440,440,0,383.9995,384
10 10 2020,14:40:24,69706,,,8.85E+12,PK,1,120,112.15,120,7.85,83.4605,83.46
10 10 2020,14:40:26,69706,,,8.85E+12,KG,1,135,126.17,135,8.83,93.2104,93.21
10 10 2020,14:41:13,69707,,,8.85E+12,PK,1,120,112.15,120,7.85,83.4605,83.46
10 10 2020,14:41:42,69707,,,8.86E+12,PK,2,101,202,202,0,79.4958,158.99
10 10 2020,15:01:12,69708,,,8.86E+12,PK,5,120,600,600,0,92,460
10 10 2020,15:22:40,69709,10662,2,8.86E+12,PK,12.12,68,824.25,824.25,0,61,739.32
10 10 2020,15:22:45,69709,10662,2,8.86E+12,PK,2.62,68,178.25,178.25,0,55,144.1
10 10 2020,15:23:57,69710,11545,1,8.86E+12,PK,1,95,95,95,0,79.5,79.5
10 10 2020,15:35:15,69711,,,8.85E+12,PK,1,120,112.15,120,7.85,83.4605,83.46
10 10 2020,15:42:58,69712,10597,2,8.86E+12,PK,2,95,190,190,0,79.5,159
10 10 2020,15:54:24,69713,,,8.86E+12,PK,1,95,95,95,0,69,69
10 10 2020,15:55:54,69714,,,8.86E+12,PK,40,75,3000,3000,0,42,1680
10 10 2020,15:56:01,69714,,,8.85E+12,หลอด,50,9,420.56,450,29.44,4.88,244
10 10 2020,16:01:11,69715,,,8.85E+12,PK,1,80,74.77,80,5.23,52.0973,52.1
10 10 2020,16:01:18,69715,,,8.86E+12,KG,1,140,130.84,140,9.16,117,117
10 10 2020,16:01:24,69715,,,8.85E+12,PK,1,220,205.61,220,14.39,166.0298,166.03
10 10 2020,16:01:29,69715,,,8.86E+12,PK,1,160,160,160,0,109,109
10 10 2020,16:01:35,69715,,,8.85E+12,PK,1,120,112.14,120,7.86,83.4605,83.46
10 10 2020,16:17:13,69716,10605,4,8.86E+12,PK,18,70,1260,1260,0,42,756
10 10 2020,16:18:13,69717,,,8.86E+12,PK,1,46,46,46,0,28.6962,28.7
10 10 2020,16:21:02,69718,,,8.86E+12,KG,2,170,340,340,0,109,218
10 10 2020,16:21:03,69718,,,8.86E+12,KG,1,135,135,135,0,106,106
10 10 2020,16:25:08,69719,,,8.86E+12,PK,1,160,160,160,0,109,109
10 10 2020,16:33:57,69720,10673,2,3.99E+12,KG,10,72,720,720,0,61,610
10 10 2020,16:38:14,69721,,,8.86E+12,PK,1,101,101,101,0,79.4958,79.5
10 10 2020,16:44:53,69722,10633,2,8.86E+12,PK,13.86,68,942.5,942.5,0,61,845.46
10 10 2020,17:29:11,69723,,,8.86E+12,KG,2,135,270,270,0,106,212
10 10 2020,17:31:13,69724,,,8.86E+12,PK,1,125,125,125,0,90,90
10 10 2020,17:31:42,69724,,,8.86E+12,KG,5,100,500,500,0,52,260
10 10 2020,17:32:41,69725,,,8.86E+12,KG,2,140,261.68,280,18.32,117,234
10 10 2020,17:52:20,69726,,,8.86E+12,KG,1,170,170,170,0,109,109
10 10 2020,17:56:50,69727,,,8.85E+12,PK,1,120,112.15,120,7.85,83.4605,83.46
12 10 2020,08:16:04,69728,,,8.86E+12,PK,1,104,104,104,0,79.5,79.5
12 10 2020,08:46:53,69729,10665,2,8.86E+12,PK,10,50,500,500,0,30,300
12 10 2020,08:59:43,69730,10520,2,8.85E+12,KG,5,185,864.49,925,60.51,142.06,710.3
12 10 2020,08:59:43,69730,10520,2,8.85E+12,PK,5,205,957.94,1025,67.06,166.0298,830.15
12 10 2020,08:59:45,69730,10520,2,8.85E+12,PK,5,120,560.75,600,39.25,97.6613,488.31
12 10 2020,08:59:52,69730,10520,2,8.86E+12,PK,4,485,1940,1940,0,383.9996,1536
12 10 2020,09:04:13,69731,10640,2,8.86E+12,KG,16.4,68,1115.25,1115.25,0,55,902
12 10 2020,09:05:44,69732,10619,2,8.86E+12,KG,4,130,520,520,0,106,424
12 10 2020,09:05:52,69732,10619,2,8.86E+12,PK,5,50,250,250,0,30,150
12 10 2020,09:06:28,69732,10619,2,8.86E+12,PK,1,75,75,75,0,55.6512,55.65
12 10 2020,09:09:11,69733,10563,1,8.86E+12,PK,10,50,500,500,0,30,300
12 10 2020,09:10:46,69734,10589,2,8.86E+12,PK,5,50,250,250,0,30,150
12 10 2020,09:10:54,69734,10589,2,8.86E+12,PK,1.79,150,268.5,268.5,0,102,182.58
12 10 2020,09:12:05,69735,10583,2,8.86E+12,KG,8.51,68,578.75,578.75,0,55,468.05
12 10 2020,09:13:40,69736,10654,2,8.86E+12,PK,6.68,175,1169,1169,0,132,881.76
12 10 2020,09:13:49,69736,10654,2,8.86E+12,PK,13.01,135,1756.25,1756.25,0,102,1327.02
12 10 2020,09:15:12,69737,,,8.86E+12,PK,2,500,1000,1000,0,383.9996,768
12 10 2020,09:28:16,69738,10580,2,8.86E+12,PK,10,50,500,500,0,30,300
12 10 2020,09:28:20,69738,10580,2,8.86E+12,PK,5,25,125,125,0,14,70
12 10 2020,09:28:25,69738,10580,2,8.86E+12,PK,2,90,180,180,0,69,138
12 10 2020,09:29:47,69739,10575,2,8.85E+12,KG,2,67,125.23,134,8.77,59.49,118.98
12 10 2020,09:30:00,69739,10575,2,1.71E+12,PK,1,115,107.48,115,7.52,77.57,77.57
12 10 2020,09:30:03,69739,10575,2,8.85E+12,PK,1,135,126.17,135,8.83,99.1417,99.14
12 10 2020,09:30:09,69739,10575,2,8.86E+12,PK,6,44,264,264,0,28.6962,172.18
12 10 2020,10:01:45,69740,,,8.86E+12,PK,1,95,95,95,0,69,69
12 10 2020,10:01:47,69740,,,8.86E+12,KG,3,135,405,405,0,106,318
12 10 2020,10:02:30,69741,,,8.86E+12,PK,1,104,104,104,0,79.5,79.5
12 10 2020,10:02:32,69741,,,8.86E+12,KG,2,135,270,270,0,106,212
12 10 2020,10:19:50,69742,,,2.99E+12,PK,40,93,3720,3720,0,73.5,2940
12 10 2020,10:19:54,69742,,,2.99E+12,PK,20,90,1800,1800,0,73.5,1470
12 10 2020,10:19:57,69742,,,2.99E+12,PK,20,87,1740,1740,0,73.5,1470
12 10 2020,10:22:25,69743,10664,4,2.99E+12,PK,10,111,1110,1110,0,73.5,735
12 10 2020,10:22:25,69743,10664,4,2.99E+12,PK,20,102,2040,2040,0,73.5,1470
12 10 2020,10:22:25,69743,10664,4,2.99E+12,PK,40,93,3720,3720,0,73.5,2940
12 10 2020,10:22:28,69743,10664,4,2.99E+12,PK,20,90,1800,1800,0,73.5,1470
12 10 2020,10:22:31,69743,10664,4,2.99E+12,PK,10,87,870,870,0,73.5,735
12 10 2020,10:22:35,69743,10664,4,2.99E+12,PK,30,81,2430,2430,0,73.5,2205
12 10 2020,10:24:20,69744,10618,2,2.99E+12,PK,20,111,2220,2220,0,73.5,1470
12 10 2020,10:24:22,69744,10618,2,2.99E+12,PK,30,102,3060,3060,0,73.5,2205
12 10 2020,10:31:32,69745,10671,2,8.85E+12,PK,5,115,537.38,575,37.62,83.4605,417.3
12 10 2020,10:31:36,69745,10671,2,8.85E+12,PK,1,220,205.61,220,14.39,166.0298,166.03
12 10 2020,10:33:25,69745,10671,2,8.86E+12,PK,1,470,470,470,0,383.9996,384
12 10 2020,10:33:29,69745,10671,2,8.86E+12,PK,1,130,130,130,0,89.0813,89.08
12 10 2020,10:34:55,69746,,,8.85E+12,KG,1,80,74.77,80,5.23,55.6695,55.67
12 10 2020,10:34:56,69746,,,8.85E+12,PK,1,135,126.16,135,8.84,91.8901,91.89
12 10 2020,10:40:13,69747,10525,4,8.86E+12,PK,6,485,2910,2910,0,383.9996,2304
12 10 2020,10:40:57,69748,,,8.86E+12,PK,1,70,70,70,0,44.803,44.8
12 10 2020,10:49:38,69749,,,8.86E+12,PK,1,160,160,160,0,109,109
12 10 2020,11:16:53,69750,,,8.86E+12,PK,3,104,312,312,0,79.5,238.5
12 10 2020,11:29:09,69751,10621,2,8.86E+12,KG,4,165,660,660,0,109,436
12 10 2020,11:29:56,69752,,,8.85E+12,PK,1,165,154.21,165,10.79,113.6467,113.65
12 10 2020,11:29:59,69752,,,8.86E+12,PK,1,190,177.57,190,12.43,141.12,141.12
12 10 2020,11:31:18,69753,10613,1,8.85E+12,PK,8,75,560.75,600,39.25,52.0973,416.78
12 10 2020,11:31:20,69753,10613,1,8.86E+12,PK,1,440,440,440,0,383.9995,384
12 10 2020,11:32:55,69754,10670,2,8.86E+12,PK,2,70,140,140,0,53.5309,107.06
12 10 2020,11:33:03,69754,10670,2,8.86E+12,PK,1,68,68,68,0,46.838,46.84
12 10 2020,11:33:06,69754,10670,2,8.86E+12,PK,3,80,240,240,0,69,207
12 10 2020,11:33:09,69754,10670,2,8.86E+12,PK,4,120,480,480,0,98,392
12 10 2020,11:33:14,69754,10670,2,1.71E+12,PK,2,115,214.95,230,15.05,77.57,155.14
12 10 2020,11:33:21,69754,10670,2,8.86E+12,PK,1,105,98.13,105,6.87,51.4006,51.4
12 10 2020,11:33:29,69754,10670,2,8.85E+12,PK,4,75,280.38,300,19.62,52.0973,208.39
12 10 2020,11:33:36,69754,10670,2,8.86E+12,PK,5.84,130,759.25,759.25,0,88,513.92
12 10 2020,11:35:07,69755,10550,2,8.86E+12,KG,23.15,68,1574.25,1574.25,0,55,1273.25
12 10 2020,11:35:09,69755,10550,2,8.86E+12,PK,5,25,125,125,0,14,70
12 10 2020,11:36:18,69756,10519,2,8.86E+12,PK,2,500,1000,1000,0,383.9996,768
12 10 2020,11:36:18,69756,10519,2,8.86E+12,PK,5,150,750,750,0,105.5,527.5
12 10 2020,11:36:21,69756,10519,2,8.86E+12,PK,5,120,600,600,0,98,490
12 10 2020,11:37:22,69757,10680,2,8.86E+12,PK,5,120,600,600,0,98,490
12 10 2020,11:37:22,69757,10680,2,8.86E+12,PK,5,150,750,750,0,105.5,527.5
12 10 2020,11:37:25,69757,10680,2,8.86E+12,PK,3,80,240,240,0,69,207
12 10 2020,11:37:31,69757,10680,2,8.86E+12,PK,5,150,750,750,0,106,530
12 10 2020,11:39:10,69758,,,8.86E+12,PK,2,140,261.68,280,18.32,86.7,173.4
